ID_cliente,ID_producto,unidades,venta
1441,75,12.0,0.0
1441,76,19.0,0.0
1443,11,1.0,920.0
1443,16,1.0,920.0
1443,20,1.0,920.0
1443,68,1.0,90.0
1443,75,2.0,0.0
1443,713,1.0,150.0
1445,36,1.0,980.0
1445,49,1.0,2970.0
1445,54,1.0,1500.0
1445,76,4.0,0.0
1448,36,1.0,1080.0
1448,45,1.0,1930.0
1448,76,2.0,0.0
1453,21,1.0,2380.0
1453,33,1.0,2250.0
1453,36,1.0,2490.0
1453,48,1.0,1980.0
1453,69,1.0,400.0
1453,75,2.0,0.0
1453,76,2.0,0.0
1454,1,1.0,1350.0
1454,16,1.0,1630.0
1454,20,1.0,1630.0
1454,36,2.0,2780.0
1454,49,1.0,3260.0
1454,71,2.0,240.0
1454,75,3.0,0.0
1454,76,6.0,0.0
1456,54,1.0,1650.0
1456,71,1.0,120.0
1456,76,2.0,0.0
1459,1,1.0,1290.0
1459,7,1.0,1220.0
1459,8,1.0,1110.0
1459,12,1.0,1350.0
1459,16,7.0,8920.0
1459,26,1.0,660.0
1459,32,1.0,790.0
1459,35,1.0,1080.0
1459,36,7.0,9220.0
1459,46,1.0,4800.0
1459,71,5.0,600.0
1459,75,1.0,0.0
1459,76,12.0,0.0
1462,14,1.0,1950.0
1462,20,1.0,1950.0
1462,41,1.0,738.0
1462,43,1.0,2570.0
1462,70,1.0,828.0
1462,71,1.0,180.0
1462,75,3.0,0.0
1462,76,2.0,0.0
1462,712,2.0,266.0
1463,36,1.0,2060.0
1467,42,1.0,1530.0
1467,45,1.0,3300.0
1467,71,2.0,300.0
1467,76,4.0,0.0
1472,9,2.0,1680.0
1472,16,5.0,8120.0
1472,20,1.0,1950.0
1472,21,2.0,1840.0
1472,43,2.0,4680.0
1472,45,5.0,10240.0
1472,46,10.0,41120.0
1472,47,1.0,5800.0
1472,48,3.0,14000.0
1472,72,1.0,1950.0
1472,75,8.0,0.0
1472,76,42.0,0.0
1474,45,2.0,3690.0
1474,71,2.0,240.0
1474,75,2.0,0.0
1474,76,2.0,0.0
1475,52,1.0,3470.0
1475,68,1.0,90.0
1475,69,1.0,90.0
1475,76,2.0,0.0
1476,45,2.0,4078.3
1476,71,2.0,228.7
1476,75,4.0,0.0
1477,19,3.0,5370.0
1477,36,6.0,11220.0
1477,76,6.0,0.0
1477,712,2.0,280.0
1478,46,1.0,2740.0
1478,48,1.0,3900.0
1478,75,3.0,0.0
1478,76,2.0,0.0
1478,712,1.0,140.0
1479,35,1.0,980.0
1479,36,1.0,2060.0
1479,45,1.0,1760.0
1479,48,1.0,3900.0
1479,76,4.0,0.0
1480,46,4.0,20365.0
1480,49,2.0,10190.0
1480,75,2.0,0.0
1480,76,14.0,0.0
1481,8,1.0,1350.0
1481,20,2.0,4330.0
1481,31,1.0,720.0
1481,34,3.0,5720.0
1481,48,1.0,1980.0
1481,51,1.0,2250.0
1481,54,4.0,10300.0
1481,76,10.0,0.0
1483,45,1.0,1760.0
1483,71,1.0,120.0
1483,76,2.0,0.0
1485,4,3.0,3950.0
1485,8,1.0,1650.0
1485,10,2.0,2940.0
1485,15,1.0,1110.0
1485,16,3.0,3580.0
1485,22,1.0,920.0
1485,30,1.0,870.0
1485,35,1.0,980.0
1485,36,3.0,3720.0
1485,49,1.0,5370.0
1485,69,3.0,520.0
1485,71,5.0,660.0
1485,74,1.0,1550.0
1485,75,9.0,0.0
1485,76,16.0,0.0
1486,36,1.0,1080.0
1486,45,3.0,7060.0
1486,48,2.0,5740.0
1486,76,8.0,0.0
1490,43,2.0,9550.0
1490,46,1.0,2990.0
1490,71,3.0,470.0
1490,75,2.0,0.0
1490,76,4.0,0.0
1492,11,1.0,1790.0
1492,16,1.0,1790.0
1492,46,1.0,5300.0
1492,51,2.0,4720.0
1492,52,1.0,3470.0
1492,70,1.0,1790.0
1492,71,4.0,540.0
1492,75,2.0,0.0
1492,76,10.0,0.0
1492,94,1.0,100.0
1496,11,1.0,1110.0
1496,43,1.0,2830.0
1496,76,3.0,0.0
1500,9,2.0,2570.0
1500,46,2.0,10390.0
1500,47,1.0,7700.0
1500,49,1.0,3260.0
1500,71,2.0,320.0
1500,75,5.0,0.0
1500,76,8.0,0.0
1502,1,1.0,840.0
1502,14,1.0,2380.0
1502,16,5.0,5378.0
1502,17,1.0,920.0
1502,19,1.0,1790.0
1502,20,6.0,6388.0
1502,21,1.0,1790.0
1502,24,6.0,5507.0
1502,35,1.0,980.0
1502,36,1.0,2060.0
1502,45,1.0,3300.0
1502,46,1.0,3290.0
1502,48,3.0,8042.0
1502,49,7.0,38540.0
1502,52,1.0,10560.0
1502,70,2.0,2378.0
1502,75,8.0,0.0
1502,76,27.0,0.0
1503,3,1.0,1215.0
1503,13,1.0,1467.0
1503,24,1.0,1467.0
1503,36,1.0,1530.0
1503,38,1.0,1179.0
1503,40,1.0,1179.0
1503,76,4.0,0.0
1504,17,1.0,1010.0
1504,22,1.0,1010.0
1504,51,1.0,2470.0
1504,75,2.0,0.0
1508,45,2.0,7900.0
1508,47,1.0,3940.0
1508,68,5.0,870.0
1508,71,2.0,430.0
1508,75,2.0,0.0
1508,76,4.0,0.0
1509,49,1.0,5900.0
1509,76,2.0,0.0
1513,2,1.0,920.0
1513,3,1.0,1650.0
1513,7,1.0,1650.0
1513,9,1.0,1650.0
1513,16,1.0,1010.0
1513,24,1.0,1010.0
1513,42,1.0,1690.0
1513,75,2.0,0.0
1514,13,1.0,1220.0
1514,16,4.0,5200.0
1514,20,2.0,2030.0
1514,36,3.0,3480.0
1514,71,3.0,360.0
1514,75,4.0,0.0
1514,76,2.0,0.0
1517,1,1.0,1650.0
1517,15,1.0,1950.0
1517,16,1.0,1950.0
1517,19,2.0,3060.0
1517,41,1.0,1580.0
1517,46,1.0,3290.0
1517,70,1.0,1950.0
1517,71,2.0,300.0
1517,76,6.0,0.0
1518,1,1.0,840.0
1518,8,1.0,840.0
1518,16,1.0,1950.0
1518,20,1.0,1950.0
1518,22,1.0,1950.0
1518,46,2.0,10770.0
1518,50,2.0,10449.0
1518,53,1.0,4670.0
1518,71,2.0,380.0
1518,75,3.0,0.0
1518,76,11.0,0.0
1519,16,1.0,920.0
1519,17,1.0,920.0
1519,20,1.0,920.0
1519,35,1.0,980.0
1519,36,1.0,980.0
1519,76,4.0,0.0
1521,36,1.0,1550.0
1521,49,1.0,4650.0
1521,71,1.0,120.0
1521,76,2.0,0.0
1522,45,1.0,3300.0
1522,48,1.0,3900.0
1522,49,1.0,5900.0
1522,51,1.0,4950.0
1522,71,1.0,180.0
1522,76,4.0,0.0
1523,46,1.0,5300.0
1523,48,1.0,3100.0
1523,54,1.0,2300.0
1523,76,5.0,0.0
1524,3,1.0,1485.0
1524,9,2.0,1818.0
1524,16,1.0,909.0
1524,50,2.0,11880.0
1524,51,2.0,6678.0
1524,52,1.0,7950.0
1524,53,3.0,23552.0
1524,71,1.0,180.0
1524,76,22.0,0.0
1525,3,1.0,1650.0
1525,9,1.0,1650.0
1525,16,1.0,1950.0
1525,76,2.0,0.0
1526,6,1.0,920.0
1526,7,1.0,920.0
1526,9,1.0,920.0
1526,10,1.0,1110.0
1526,42,1.0,2400.0
1526,46,1.0,3620.0
1526,75,3.0,0.0
1526,76,5.0,0.0
1529,43,1.0,2570.0
1529,49,1.0,2970.0
1529,76,4.0,0.0
1531,5,1.0,920.0
1531,16,1.0,920.0
1531,36,1.0,980.0
1531,38,1.0,900.0
1531,76,2.0,0.0
1537,9,1.0,1220.0
1537,36,1.0,1190.0
1537,43,1.0,2313.0
1537,45,2.0,4240.0
1537,75,3.0,0.0
1537,76,4.0,0.0
1539,45,1.0,2700.0
1539,76,2.0,0.0
1544,36,1.0,1550.0
1544,46,1.0,4200.0
1544,76,2.0,0.0
1544,713,1.0,150.0
1547,1,1.0,840.0
1547,9,1.0,840.0
1547,16,1.0,920.0
1547,19,1.0,920.0
1547,20,2.0,1930.0
1547,51,1.0,2470.0
1547,53,1.0,13600.0
1547,71,2.0,370.0
1547,76,11.0,0.0
1552,45,1.0,3300.0
1552,71,1.0,180.0
1555,9,5.0,5960.6
1555,11,1.0,1611.0
1555,16,39.0,62970.81
1555,19,2.0,3553.01
1555,20,1.0,920.0
1555,22,4.0,7475.87
1555,36,4.0,5385.0
1555,39,3.0,2460.0
1555,45,2.0,4027.0
1555,48,1.0,2936.21
1555,51,1.0,6600.0
1555,67,5.0,851.48
1555,68,10.0,1321.19
1555,71,33.0,4823.27
1555,75,12.0,0.0
1555,76,68.0,0.0
1555,93,5.0,1884.83
1555,711,19.0,34483.68
1555,712,3.0,420.0
1557,16,1.0,1010.0
1557,19,1.0,1010.0
1557,20,1.0,1010.0
1557,21,1.0,1010.0
1557,33,1.0,900.0
1557,76,4.0,0.0
1558,47,1.0,7000.0
1560,31,1.0,720.0
1560,33,2.0,2570.0
1560,42,1.0,1530.0
1560,45,1.0,3000.0
1560,52,1.0,5100.0
1560,76,4.0,0.0
1562,51,1.0,2250.0
1562,66,1.0,70.0
1562,75,2.0,0.0
1563,43,1.0,4500.0
1563,44,1.0,6700.0
1563,76,8.0,0.0
1566,16,1.0,1220.0
1566,20,2.0,3731.36
1566,22,3.0,4951.36
1566,36,3.0,5220.69
1566,71,2.0,300.59
1566,75,2.0,0.0
1566,76,4.0,0.0
1566,712,1.0,140.0
1568,8,1.0,1220.0
1568,9,1.0,1650.0
1568,14,1.0,1950.0
1568,16,1.0,1950.0
1568,21,1.0,1950.0
1568,23,1.0,1950.0
1568,24,1.0,1950.0
1568,25,1.0,1500.0
1568,36,1.0,1450.0
1568,67,1.0,300.0
1568,71,1.0,120.0
1568,76,7.0,0.0
1568,713,2.0,500.0
1570,48,6.0,14456.0
1570,49,2.0,8870.0
1570,69,2.0,180.0
1570,71,1.0,120.0
1570,75,2.0,0.0
1570,76,11.0,0.0
1572,16,1.0,1110.0
1572,42,1.0,1860.0
1572,76,2.0,0.0
1572,712,1.0,140.0
1575,9,2.0,1760.0
1575,16,1.0,1950.0
1575,19,1.0,920.0
1575,20,3.0,3880.0
1575,36,3.0,4120.0
1575,76,10.0,0.0
1576,9,1.0,920.0
1576,16,1.0,1010.0
1576,27,1.0,790.0
1576,35,1.0,1080.0
1576,71,1.0,120.0
1578,4,1.0,1110.0
1578,15,1.0,1010.0
1578,16,7.0,8800.0
1578,19,1.0,1630.0
1578,23,2.0,3170.0
1578,24,1.0,1630.0
1578,40,5.0,5050.0
1578,41,2.0,2890.0
1578,75,8.0,0.0
1578,76,10.0,0.0
1578,711,7.0,8070.0
1578,713,7.0,1150.0
1579,42,1.0,1530.0
1579,76,2.0,0.0
1579,711,1.0,920.0
1582,9,1.0,1010.0
1582,24,1.0,1110.0
1582,43,1.0,4500.0
1584,8,1.0,1290.0
1584,16,1.0,1550.0
1584,20,1.0,1550.0
1584,35,1.0,1550.0
1584,49,1.0,5370.0
1584,71,2.0,240.0
1584,76,5.0,0.0
1586,16,4.0,3768.0
1586,17,1.0,920.0
1586,22,2.0,1748.0
1586,48,3.0,10110.0
1586,71,3.0,420.0
1586,75,5.0,0.0
1586,76,2.0,0.0
1589,48,1.0,3250.0
1589,76,2.0,0.0
1589,81,1.0,1630.0
1590,5,1.0,840.0
1590,47,1.0,3940.0
1590,48,1.0,2640.0
1590,51,1.0,2980.0
1590,74,1.0,960.0
1590,75,6.0,0.0
1590,76,3.0,0.0
1592,14,1.0,828.0
1592,44,1.0,7290.0
1592,45,1.0,3600.0
1592,46,1.0,2466.0
1592,52,1.0,3123.0
1592,76,10.0,0.0
1595,16,1.0,1611.0
1595,20,1.0,1611.0
1595,45,1.0,1737.0
1595,48,1.0,1980.0
1595,75,2.0,0.0
1595,76,4.0,0.0
1595,712,2.0,302.0
1596,16,2.0,4010.0
1596,17,1.0,1630.0
1596,36,2.0,4190.0
1596,71,2.0,320.0
1596,76,4.0,0.0
1597,1,1.0,920.0
1597,9,1.0,840.0
1597,36,1.0,1080.0
1597,76,1.0,0.0
1598,24,1.0,1950.0
1598,35,1.0,2060.0
1598,36,1.0,2060.0
1598,71,1.0,180.0
1598,75,2.0,0.0
1598,76,2.0,0.0
1600,11,1.0,1010.0
1600,16,2.0,2230.0
1600,17,1.0,1220.0
1600,23,1.0,1010.0
1600,24,1.0,1010.0
1600,75,3.0,0.0
1600,76,1.0,0.0
1603,16,1.0,1950.0
1603,21,1.0,1950.0
1603,30,1.0,1550.0
1603,42,1.0,1530.0
1603,48,1.0,3570.0
1603,50,1.0,4160.0
1603,51,1.0,4150.0
1603,75,2.0,0.0
1603,76,5.0,0.0
1603,712,4.0,660.0
1606,28,1.0,1700.0
1606,31,4.0,5580.0
1606,36,5.0,9714.0
1606,42,2.0,5700.0
1606,45,2.0,6650.0
1606,46,1.0,2740.0
1606,48,4.0,14010.0
1606,49,5.0,27090.0
1606,51,2.0,10940.0
1606,52,2.0,11775.0
1606,76,33.0,0.0
1606,712,12.0,1988.0
1608,9,1.0,1290.0
1608,12,2.0,3000.0
1608,13,2.0,3000.0
1608,17,2.0,3000.0
1608,37,2.0,2450.0
1608,41,2.0,2450.0
1608,42,1.0,1690.0
1608,43,1.0,3110.0
1608,45,1.0,1930.0
1608,71,3.0,360.0
1608,76,13.0,0.0
1609,8,1.0,2180.0
1609,9,1.0,2180.0
1609,11,1.0,1002.13
1609,14,1.0,2620.0
1609,16,1.0,2380.0
1609,20,1.0,2620.0
1609,21,1.0,2380.0
1609,22,1.0,1002.13
1609,24,1.0,2620.0
1609,26,1.0,659.06
1609,36,2.0,3564.35
1609,71,3.0,508.34
1609,76,8.0,0.0
1610,8,1.0,1650.0
1610,20,1.0,1950.0
1610,24,1.0,1950.0
1610,76,2.0,0.0
1611,4,1.0,1980.0
1611,5,2.0,2775.0
1611,10,1.0,1485.0
1611,12,1.0,1550.0
1611,15,1.0,2380.0
1611,18,1.0,1350.0
1611,20,1.0,1755.0
1611,24,2.0,4135.0
1611,30,1.0,1060.0
1611,31,1.0,720.0
1611,36,3.0,3980.0
1611,49,1.0,2970.0
1611,76,8.0,0.0
1611,712,4.0,710.0
1613,11,1.0,1790.0
1613,16,1.0,1790.0
1613,17,1.0,1790.0
1613,76,2.0,0.0
1613,712,1.0,140.0
1615,16,1.0,1950.0
1615,20,1.0,1950.0
1615,71,1.0,180.0
1615,76,2.0,0.0
1619,9,1.0,840.0
1619,20,1.0,1790.0
1619,37,2.0,2780.0
1619,38,1.0,1580.0
1619,40,1.0,1580.0
1619,42,1.0,1530.0
1619,43,1.0,2340.0
1619,46,1.0,4800.0
1619,48,2.0,4880.0
1619,49,2.0,8340.0
1619,50,1.0,4122.0
1619,51,2.0,7480.0
1619,55,1.0,2190.0
1619,71,3.0,360.0
1619,75,4.0,0.0
1619,76,16.0,0.0
1619,711,1.0,920.0
1620,10,1.0,1650.0
1620,16,1.0,1950.0
1620,19,1.0,1950.0
1620,76,2.0,0.0
1620,712,1.0,200.0
1623,45,1.0,3000.0
1623,51,1.0,2439.0
1623,76,2.0,0.0
1623,711,1.0,999.0
1626,46,1.0,5300.0
1626,50,1.0,7380.0
1626,76,5.0,0.0
1626,713,1.0,250.0
1627,13,1.0,920.0
1627,16,1.0,920.0
1627,17,1.0,920.0
1627,22,1.0,920.0
1627,23,1.0,920.0
1627,24,1.0,920.0
1627,35,1.0,1870.0
1627,36,7.0,11225.09
1627,45,3.0,9300.0
1627,46,1.0,2699.56
1627,49,1.0,7150.0
1627,71,7.0,998.34
1627,75,2.0,0.0
1627,76,13.0,0.0
1634,46,1.0,3620.0
1634,47,2.0,8270.0
1634,50,4.0,25903.0
1634,53,2.0,14790.0
1634,75,5.0,0.0
1634,76,18.0,0.0
1639,4,1.0,840.0
1639,71,1.0,120.0
1639,76,1.0,0.0
1641,30,1.0,711.0
1641,34,1.0,810.0
1641,46,1.0,2691.0
1641,75,6.0,0.0
1642,8,1.0,2180.0
1642,42,2.0,3380.0
1642,43,1.0,3400.0
1642,45,2.0,6730.0
1642,48,1.0,2900.0
1642,75,5.0,0.0
1642,76,7.0,0.0
1646,9,1.0,1650.0
1646,16,1.0,1950.0
1646,19,1.0,1950.0
1646,45,1.0,3000.0
1646,49,1.0,5370.0
1646,67,1.0,300.0
1646,68,1.0,110.0
1646,76,2.0,0.0
1646,713,2.0,400.0
1648,10,1.0,1010.0
1648,16,2.0,2660.0
1648,20,1.0,1550.0
1648,22,1.0,1550.0
1648,36,1.0,2740.0
1648,39,1.0,1580.0
1648,48,1.0,3900.0
1648,52,1.0,10560.0
1648,71,1.0,200.0
1648,76,10.0,0.0
1648,711,1.0,1110.0
1649,47,1.0,3940.0
1649,48,1.0,1980.0
1649,76,4.0,0.0
1650,11,1.0,1790.0
1650,15,1.0,1790.0
1650,45,1.0,3000.0
1650,49,1.0,5370.0
1650,76,6.0,0.0
1652,3,2.0,1678.71
1652,9,3.0,3330.0
1652,13,1.0,920.0
1652,16,8.0,10190.97
1652,20,3.0,3700.97
1652,22,8.0,10190.97
1652,24,1.0,920.0
1652,32,1.0,2300.0
1652,36,1.0,980.0
1652,71,9.0,1258.39
1652,75,9.0,0.0
1652,76,19.0,0.0
1653,34,1.0,820.0
1653,42,1.0,1530.0
1653,76,2.0,0.0
1656,46,1.0,2990.0
1656,51,1.0,2470.0
1656,76,4.0,0.0
1658,16,1.0,920.0
1658,22,1.0,920.0
1658,36,1.0,1080.0
1658,45,1.0,1930.0
1658,71,2.0,240.0
1658,76,3.0,0.0
1659,13,1.0,1550.0
1659,17,1.0,1550.0
1659,35,1.0,1080.0
1659,38,1.0,1250.0
1659,46,1.0,2990.0
1659,69,1.0,90.0
1659,71,2.0,240.0
1659,75,2.0,0.0
1659,76,2.0,0.0
1660,9,1.0,840.0
1660,10,1.0,1980.0
1660,48,1.0,1980.0
1660,53,1.0,11880.0
1660,71,2.0,320.0
1660,76,4.0,0.0
1662,37,1.0,820.0
1663,45,1.0,1760.0
1663,76,2.0,0.0
1666,9,1.0,920.0
1666,16,2.0,2020.0
1666,21,1.0,1010.0
1666,22,1.0,1010.0
1666,36,1.0,1080.0
1666,76,3.0,0.0
1671,43,1.0,4050.0
1671,46,1.0,5300.0
1671,49,1.0,2970.0
1671,75,2.0,0.0
1671,76,2.0,0.0
1672,1,1.0,756.0
1672,9,1.0,756.0
1672,10,1.0,756.0
1672,24,1.0,1790.0
1672,28,1.0,648.0
1672,30,2.0,2198.0
1672,45,1.0,1584.0
1672,46,2.0,6666.0
1672,51,1.0,2025.0
1672,75,3.0,0.0
1672,76,7.0,0.0
1672,711,1.0,1950.0
1673,45,2.0,4660.0
1673,48,1.0,2180.0
1673,52,1.0,3820.0
1673,71,2.0,240.0
1673,75,2.0,0.0
1673,76,4.0,0.0
1675,3,4.0,4970.0
1675,4,2.0,3130.0
1675,6,4.0,3588.0
1675,14,7.0,10059.0
1675,16,3.0,6120.0
1675,19,6.0,7679.0
1675,23,3.0,6280.0
1675,75,11.0,0.0
1675,76,19.0,0.0
1677,48,2.0,3960.0
1682,713,1.0,250.0
1690,1,1.0,840.0
1690,10,1.0,840.0
1690,14,1.0,920.0
1690,22,1.0,920.0
1690,76,3.0,0.0
1691,8,1.0,840.0
1691,15,1.0,920.0
1691,71,1.0,120.0
1691,75,2.0,0.0
1693,7,1.0,1980.0
1693,16,1.0,1010.0
1693,24,1.0,1550.0
1693,33,1.0,990.0
1693,36,2.0,3570.0
1693,37,2.0,2830.0
1693,40,3.0,4730.0
1693,42,1.0,3000.0
1693,46,1.0,3290.0
1693,51,1.0,2470.0
1693,67,1.0,400.0
1693,71,1.0,180.0
1693,75,2.0,0.0
1693,76,7.0,0.0
1693,713,1.0,150.0
1695,9,2.0,2490.0
1695,10,3.0,4120.0
1695,18,3.0,3880.0
1695,24,1.0,1755.0
1695,76,5.0,0.0
1701,16,1.0,1110.0
1701,20,1.0,1755.0
1701,22,1.0,828.0
1701,24,1.0,1755.0
1701,36,8.0,10422.0
1701,48,1.0,1782.0
1701,51,1.0,4150.0
1701,69,1.0,90.0
1701,71,1.0,120.0
1701,75,5.0,0.0
1701,76,9.0,0.0
1701,711,2.0,2865.0
1705,50,1.0,7450.0
1705,69,1.0,110.0
1705,76,2.0,0.0
1708,3,1.0,920.0
1708,11,1.0,1220.0
1708,13,1.0,1010.0
1708,16,4.0,5240.0
1708,19,1.0,1790.0
1708,20,3.0,4020.0
1708,36,2.0,2390.0
1708,71,1.0,120.0
1708,75,3.0,0.0
1708,76,8.0,0.0
1711,42,1.0,1530.0
1711,76,2.0,0.0
1711,713,1.0,150.0
1712,21,1.0,1755.0
1712,35,1.0,1310.0
1712,36,3.0,4244.0
1712,47,1.0,6930.0
1712,48,2.0,4820.0
1712,76,12.0,0.0
1713,45,1.0,2970.0
1713,48,1.0,3510.0
1713,50,1.0,8200.0
1713,76,9.0,0.0
1716,3,1.0,1480.0
1716,16,1.0,1790.0
1716,22,1.0,1790.0
1716,39,1.0,1440.0
1716,71,1.0,120.0
1716,76,4.0,0.0
1718,48,1.0,3900.0
1718,49,1.0,3950.0
1718,76,4.0,0.0
1718,713,2.0,400.0
1719,9,1.0,920.0
1719,22,1.0,1010.0
1719,36,2.0,3340.0
1719,45,1.0,3300.0
1719,71,3.0,500.0
1719,75,2.0,0.0
1719,76,3.0,0.0
1724,25,1.0,1800.0
1724,43,1.0,4500.0
1724,48,1.0,4700.0
1724,76,4.0,0.0
1727,10,1.0,1098.0
1727,45,1.0,2550.0
1727,48,1.0,2610.0
1727,49,2.0,9850.0
1727,71,2.0,300.0
1727,72,1.0,1450.0
1727,76,10.0,0.0
1731,13,1.0,1950.0
1731,16,1.0,1950.0
1731,20,1.0,1950.0
1731,76,3.0,0.0
1733,48,1.0,2400.0
1733,76,1.0,0.0
1734,36,1.0,1080.0
1734,42,1.0,1690.0
1734,71,1.0,120.0
1734,75,2.0,0.0
1737,10,1.0,756.0
1737,11,1.0,828.0
1737,14,1.0,828.0
1737,16,1.0,828.0
1737,24,2.0,2378.0
1737,36,1.0,1550.0
1737,72,1.0,1550.0
1737,75,2.0,0.0
1737,76,2.0,0.0
1737,713,2.0,285.0
1738,16,2.0,3060.0
1738,19,1.0,1110.0
1738,35,2.0,3250.0
1738,51,2.0,5550.0
1738,71,1.0,180.0
1738,76,9.0,0.0
1738,711,1.0,1950.0
1739,9,6.0,5370.0
1739,25,2.0,1390.0
1739,35,1.0,980.0
1739,36,3.0,3040.0
1739,71,4.0,480.0
1739,75,3.0,0.0
1739,76,9.0,0.0
1742,52,1.0,3470.0
1742,76,3.0,0.0
1744,9,1.0,1480.0
1744,16,1.0,1790.0
1744,24,3.0,3650.0
1744,31,3.0,2980.0
1744,68,1.0,110.0
1744,71,2.0,270.0
1744,76,4.0,0.0
1745,14,4.0,7320.0
1745,16,3.0,5210.0
1745,18,1.0,1790.0
1745,35,3.0,5800.0
1745,36,5.0,9370.0
1745,37,2.0,3020.0
1745,39,1.0,1440.0
1745,40,3.0,4600.0
1745,71,7.0,1050.0
1745,76,13.0,0.0
1750,49,2.0,9230.0
1750,50,1.0,6050.0
1750,71,1.0,120.0
1750,76,8.0,0.0
1753,42,1.0,3960.0
1753,68,1.0,500.0
1753,71,1.0,200.0
1753,76,2.0,0.0
1755,46,1.0,7100.0
1755,71,1.0,200.0
1755,76,2.0,0.0
1756,16,1.0,1790.0
1756,20,1.0,1790.0
1756,21,1.0,1790.0
1756,45,1.0,4400.0
1756,46,1.0,4400.0
1756,49,1.0,5900.0
1756,71,3.0,500.0
1756,72,1.0,1790.0
1756,76,8.0,0.0
1757,45,1.0,2102.49
1757,48,1.0,2382.22
1757,71,1.0,108.28
1757,76,3.0,0.0
1759,8,1.0,1350.0
1759,43,1.0,3750.0
1759,71,1.0,120.0
1759,76,3.0,0.0
1760,10,1.0,1010.0
1760,45,1.0,2120.0
1760,71,1.0,120.0
1760,76,2.0,0.0
1768,1,6.0,7449.53
1768,5,1.0,1290.0
1768,24,6.0,8701.87
1768,36,5.0,7538.14
1768,71,4.0,468.46
1768,75,2.0,0.0
1768,76,10.0,0.0
1768,713,2.0,525.0
1769,45,1.0,3300.0
1769,71,1.0,180.0
1769,76,1.0,0.0
1773,12,6.0,9574.71
1773,20,7.0,10973.68
1773,22,2.0,1840.0
1773,24,1.0,920.0
1773,35,3.0,3040.0
1773,36,8.0,12475.85
1773,38,1.0,1128.2
1773,52,1.0,3820.0
1773,69,19.0,2837.02
1773,71,12.0,1616.56
1773,75,4.0,0.0
1773,76,14.0,0.0
1773,711,1.0,920.0
1775,46,1.0,7100.0
1775,47,1.0,4760.0
1775,76,5.0,0.0
1779,9,1.0,2280.0
1779,11,1.0,1110.0
1779,15,1.0,2720.0
1779,16,1.0,2720.0
1779,23,1.0,2720.0
1779,24,1.0,2720.0
1779,28,1.0,790.0
1779,45,1.0,1930.0
1779,48,2.0,4800.0
1779,51,2.0,5420.0
1779,72,1.0,2720.0
1779,75,2.0,0.0
1779,76,17.0,0.0
1779,712,2.0,280.0
1780,37,1.0,1440.0
1780,38,1.0,1440.0
1780,75,2.0,0.0
1780,76,3.0,0.0
1780,713,1.0,200.0
1784,9,1.0,920.0
1784,11,2.0,2800.0
1784,15,1.0,2620.0
1784,16,4.0,8140.0
1784,22,2.0,4410.0
1784,24,1.0,1010.0
1784,36,5.0,11030.0
1784,46,2.0,8920.0
1784,48,1.0,4700.0
1784,67,3.0,1550.0
1784,68,1.0,400.0
1784,71,6.0,1130.0
1784,75,3.0,0.0
1784,76,13.0,0.0
1791,4,1.0,1650.0
1791,5,3.0,2680.0
1791,7,1.0,920.0
1791,8,1.0,1650.0
1791,9,1.0,920.0
1791,12,1.0,1010.0
1791,16,1.0,1950.0
1791,45,2.0,3690.0
1791,71,4.0,540.0
1791,75,2.0,0.0
1791,76,7.0,0.0
1791,711,1.0,1950.0
1792,43,1.0,2324.46
1792,71,1.0,108.54
1792,76,2.0,0.0
1793,4,1.0,1480.0
1793,5,1.0,756.0
1793,9,1.0,756.0
1793,16,5.0,9338.0
1793,19,1.0,2150.0
1793,20,2.0,3448.0
1793,36,4.0,5202.0
1793,46,1.0,2691.0
1793,49,4.0,16315.0
1793,71,2.0,380.0
1793,76,19.0,0.0
1793,711,1.0,828.0
1793,713,5.0,720.0
1795,24,1.0,920.0
1795,49,1.0,2970.0
1795,71,1.0,120.0
1798,2,1.0,1480.0
1798,8,1.0,1650.0
1798,9,1.0,1650.0
1798,20,2.0,3740.0
1798,24,1.0,1790.0
1798,37,1.0,1580.0
1798,39,1.0,1440.0
1798,45,1.0,3300.0
1798,46,2.0,10650.0
1798,71,2.0,330.0
1798,76,10.0,0.0
1798,713,1.0,250.0
1799,1,1.0,840.0
1799,19,1.0,920.0
1799,22,1.0,920.0
1799,46,2.0,8920.0
1799,71,3.0,420.0
1799,76,6.0,0.0
1802,16,11.0,13710.0
1802,20,14.0,18620.0
1802,36,1.0,1080.0
1802,37,6.0,6690.0
1802,41,7.0,7890.0
1802,75,4.0,0.0
1802,76,25.0,0.0
1802,713,7.0,1250.0
1803,45,2.0,3880.0
1803,76,4.0,0.0
1804,47,1.0,3940.0
1804,52,1.0,3470.0
1804,76,4.0,0.0
1805,8,4.0,6090.0
1805,9,4.0,5960.0
1805,10,1.0,1650.0
1805,16,2.0,3740.0
1805,20,2.0,3740.0
1805,35,1.0,2490.0
1805,36,3.0,5630.0
1805,52,1.0,9600.0
1805,70,1.0,1950.0
1805,71,7.0,1070.0
1805,76,16.0,0.0
1806,31,1.0,790.0
1806,51,1.0,2470.0
1806,76,2.0,0.0
1808,8,1.0,1480.0
1808,13,1.0,1550.0
1808,20,3.0,4450.0
1808,22,1.0,920.0
1808,24,1.0,1550.0
1808,34,2.0,1810.0
1808,36,4.0,5590.0
1808,40,1.0,820.0
